# BUSCO version is: 5.4.6 
# The lineage dataset is: bacteria_odb10 (Creation date: 2024-01-08, number of genomes: 4085, number of BUSCOs: 124)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
4421at2	Complete	contig_1	1543047	1547330	+	1691.6	1205	https://v10-1.orthodb.org/?query=4421at2	DNA-directed RNA polymerase subunit beta'
9601at2	Complete	contig_1	1539088	1542900	+	1170.0	805	https://v10-1.orthodb.org/?query=9601at2	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
26038at2	Complete	contig_1	4972157	4975861	+	206.3	363	https://v10-1.orthodb.org/?query=26038at2	PurM-like, C-terminal domain
91428at2	Complete	contig_1	251068	253686	+	548.7	538	https://v10-1.orthodb.org/?query=91428at2	Alanine--tRNA ligase
95696at2	Complete	contig_1	4089714	4091747	+	717.3	505	https://v10-1.orthodb.org/?query=95696at2	excinuclease ABC subunit B
143460at2	Complete	contig_1	1209088	1210887	+	518.3	459	https://v10-1.orthodb.org/?query=143460at2	GTP-binding protein
182107at2	Complete	contig_1	4018929	4020710	-	710.2	491	https://v10-1.orthodb.org/?query=182107at2	Elongation factor 4
219876at2	Complete	contig_1	1965293	1966720	-	246.0	264	https://v10-1.orthodb.org/?query=219876at2	Chromosomal replication initiator protein DnaA
223233at2	Complete	contig_1	1313841	1316186	-	505.8	457	https://v10-1.orthodb.org/?query=223233at2	DNA topoisomerase, type IA
226836at2	Complete	contig_1	3861405	3863162	+	574.0	472	https://v10-1.orthodb.org/?query=226836at2	Aminoacyl-tRNA synthetase, class II
232152at2	Complete	contig_1	5125943	5127214	-	306.9	276	https://v10-1.orthodb.org/?query=232152at2	adenylosuccinate synthase
267682at2	Duplicated	contig_1	4115375	4117258	-	159.3	285	https://v10-1.orthodb.org/?query=267682at2	Amidophosphoribosyltransferase
267682at2	Duplicated	contig_1	2555860	2557266	-	145.3	264	https://v10-1.orthodb.org/?query=267682at2	Amidophosphoribosyltransferase
353391at2	Complete	contig_1	2307518	2308792	-	352.3	357	https://v10-1.orthodb.org/?query=353391at2	Serine--tRNA ligase
384865at2	Complete	contig_1	831445	832707	-	150.0	180	https://v10-1.orthodb.org/?query=384865at2	Transcription termination/antitermination protein NusA
402899at2	Complete	contig_1	990402	991694	-	332.5	298	https://v10-1.orthodb.org/?query=402899at2	Tyrosine--tRNA ligase
430176at2	Complete	contig_1	3506224	3507741	+	538.7	389	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
462069at2	Complete	contig_1	4808824	4810083	+	150.9	227	https://v10-1.orthodb.org/?query=462069at2	Phosphoglycerate kinase
469058at2	Complete	contig_1	4805678	4806697	+	374.2	293	https://v10-1.orthodb.org/?query=469058at2	Phenylalanine--tRNA ligase alpha subunit
504464at2	Complete	contig_1	5285402	5286925	-	302.5	229	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
505485at2	Complete	contig_1	422336	423703	+	217.7	238	https://v10-1.orthodb.org/?query=505485at2	Ribosomal protein S5 domain 2-type fold
533698at2	Complete	contig_1	2472811	2474100	-	382.7	289	https://v10-1.orthodb.org/?query=533698at2	Enolase
662686at2	Complete	contig_1	1567453	1568445	+	246.0	220	https://v10-1.orthodb.org/?query=662686at2	DNA-directed RNA polymerase subunit alpha
665824at2	Complete	contig_1	3923346	3924839	-	436.0	351	https://v10-1.orthodb.org/?query=665824at2	Proline--tRNA ligase
761140at2	Complete	contig_1	1158518	1160557	-	183.1	324	https://v10-1.orthodb.org/?query=761140at2	Methionine--tRNA ligase
