# BUSCO version is: 5.4.6 
# The lineage dataset is: bacteria_odb10 (Creation date: 2024-01-08, number of genomes: 4085, number of BUSCOs: 124)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
4421at2	Complete	contig_1	1408632	1412915	-	1691.1	1205	https://v10-1.orthodb.org/?query=4421at2	DNA-directed RNA polymerase subunit beta'
9601at2	Fragmented	contig_1	1414087	1415748	-	642.8	418	https://v10-1.orthodb.org/?query=9601at2	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
26038at2	Fragmented	contig_1	342053	344140	+	182.8	276	https://v10-1.orthodb.org/?query=26038at2	PurM-like, C-terminal domain
91428at2	Fragmented	contig_1	2683864	2685204	-	306.8	305	https://v10-1.orthodb.org/?query=91428at2	Alanine--tRNA ligase
95696at2	Missing
143460at2	Complete	contig_1	1696698	1698497	-	518.3	459	https://v10-1.orthodb.org/?query=143460at2	GTP-binding protein
182107at2	Missing
219876at2	Missing
223233at2	Fragmented	contig_1	1649066	1649743	+	197.7	141	https://v10-1.orthodb.org/?query=223233at2	DNA topoisomerase, type IA
226836at2	Missing
232152at2	Fragmented	contig_1	479383	480063	-	198.7	167	https://v10-1.orthodb.org/?query=232152at2	adenylosuccinate synthase
267682at2	Fragmented	contig_2	549674	550762	-	113.0	162	https://v10-1.orthodb.org/?query=267682at2	Amidophosphoribosyltransferase
353391at2	Missing
384865at2	Fragmented	contig_1	2069877	2070644	+	141.8	134	https://v10-1.orthodb.org/?query=384865at2	Transcription termination/antitermination protein NusA
402899at2	Complete	contig_1	1913076	1914368	+	333.0	298	https://v10-1.orthodb.org/?query=402899at2	Tyrosine--tRNA ligase
430176at2	Fragmented	contig_2	72348	72965	+	275.7	174	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
462069at2	Complete	contig_1	267812	269020	+	139.0	213	https://v10-1.orthodb.org/?query=462069at2	Phosphoglycerate kinase
469058at2	Fragmented	contig_1	264786	265637	+	346.4	253	https://v10-1.orthodb.org/?query=469058at2	Phenylalanine--tRNA ligase alpha subunit
504464at2	Fragmented	contig_1	2940363	2941412	+	132.7	111	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
505485at2	Fragmented	contig_1	2480212	2481102	-	136.9	139	https://v10-1.orthodb.org/?query=505485at2	Ribosomal protein S5 domain 2-type fold
533698at2	Fragmented	contig_1	3148675	3149094	-	177.4	107	https://v10-1.orthodb.org/?query=533698at2	Enolase
662686at2	Complete	contig_1	1387568	1388560	-	246.0	220	https://v10-1.orthodb.org/?query=662686at2	DNA-directed RNA polymerase subunit alpha
665824at2	Complete	contig_2	362758	364251	-	436.2	351	https://v10-1.orthodb.org/?query=665824at2	Proline--tRNA ligase
761140at2	Fragmented	contig_1	1744605	1746089	+	104.8	213	https://v10-1.orthodb.org/?query=761140at2	Methionine--tRNA ligase
776861at2	Duplicated	contig_1	829552	829866	+	134.0	97	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
776861at2	Duplicated	contig_1	2642524	2643084	-	125.9	166	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
837522at2	Fragmented	contig_2	76629	77408	+	419.0	227	https://v10-1.orthodb.org/?query=837522at2	ATP synthase subunit alpha
841869at2	Fragmented	contig_2	777912	778370	-	55.7	79	https://v10-1.orthodb.org/?query=841869at2	UDP-N-acetylenolpyruvoylglucosamine reductase
874197at2	Missing
923547at2	Fragmented	contig_1	2863357	2863911	-	88.0	150	https://v10-1.orthodb.org/?query=923547at2	Phosphoribosylformylglycinamidine cyclo-ligase
932854at2	Missing
932993at2	Complete	contig_1	1287502	1288755	-	36.7	199	https://v10-1.orthodb.org/?query=932993at2	Trigger factor
961486at2	Fragmented	contig_1	1399157	1399645	-	141.5	120	https://v10-1.orthodb.org/?query=961486at2	Ribosomal protein L2
981870at2	Fragmented	contig_1	901280	902167	+	213.7	220	https://v10-1.orthodb.org/?query=981870at2	Chorismate synthase
984717at2	Missing
1009041at2	Fragmented	contig_1	2107493	2108500	-	163.9	170	https://v10-1.orthodb.org/?query=1009041at2	Cell division protein FtsZ
1024388at2	Fragmented	contig_1	1908443	1908967	+	149.4	153	https://v10-1.orthodb.org/?query=1024388at2	S-adenosylmethionine synthetase
1036075at2	Missing
1043239at2	Complete	contig_1	2587063	2587734	-	150.4	153	https://v10-1.orthodb.org/?query=1043239at2	Uridylate kinase
1049662at2	Complete	contig_1	1315079	1316602	-	521.5	437	https://v10-1.orthodb.org/?query=1049662at2	Methylglyoxal synthase-like domain
1054741at2	Fragmented	contig_1	2022012	2022620	+	199.4	174	https://v10-1.orthodb.org/?query=1054741at2	tRNA-specific 2-thiouridylase
1069591at2	Fragmented	contig_1	2999139	2999756	-	103.0	95	https://v10-1.orthodb.org/?query=1069591at2	tRNA dimethylallyltransferase
1074831at2	Fragmented	contig_2	769478	769951	-	129.5	120	https://v10-1.orthodb.org/?query=1074831at2	DNA repair protein RecN
1080436at2	Complete	contig_1	3173122	3174165	-	393.6	260	https://v10-1.orthodb.org/?query=1080436at2	Protein RecA
1093223at2	Fragmented	contig_1	2115292	2116065	-	172.6	192	https://v10-1.orthodb.org/?query=1093223at2	Mur ligase, C-terminal
1132353at2	Complete	contig_1	1397696	1398430	-	189.1	160	https://v10-1.orthodb.org/?query=1132353at2	K Homology domain
1151822at2	Complete	contig_1	2116447	2117715	-	206.1	269	https://v10-1.orthodb.org/?query=1151822at2	Phospho-N-acetylmuramoyl-pentapeptide-transferase
1166299at2	Complete	contig_1	1905442	1906068	+	111.5	119	https://v10-1.orthodb.org/?query=1166299at2	tRNA pseudouridine synthase B
1211060at2	Complete	contig_1	1388572	1389177	-	191.4	166	https://v10-1.orthodb.org/?query=1211060at2	RNA-binding S4 domain
1257362at2	Fragmented	contig_2	357105	357554	-	116.2	104	https://v10-1.orthodb.org/?query=1257362at2	tRNA N6-adenosine threonylcarbamoyltransferase
1266295at2	Complete	contig_1	1135444	1136166	-	377.5	236	https://v10-1.orthodb.org/?query=1266295at2	Triosephosphate isomerase
1270636at2	Fragmented	contig_1	1400925	1401350	-	119.2	91	https://v10-1.orthodb.org/?query=1270636at2	Ribosomal protein L3
1272633at2	Fragmented	contig_1	2121757	2122116	-	71.2	72	https://v10-1.orthodb.org/?query=1272633at2	S-adenosyl-L-methionine-dependent methyltransferase
1346419at2	Fragmented	contig_2	771154	772098	-	240.2	216	https://v10-1.orthodb.org/?query=1346419at2	Flavoprotein
