# BUSCO version is: 5.4.6 
# The lineage dataset is: bacteria_odb10 (Creation date: 2024-01-08, number of genomes: 4085, number of BUSCOs: 124)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
4421at2	Fragmented	contig_1	1538682	1540691	+	972.0	585	https://v10-1.orthodb.org/?query=4421at2	DNA-directed RNA polymerase subunit beta'
9601at2	Fragmented	contig_1	1534994	1537366	+	767.3	536	https://v10-1.orthodb.org/?query=9601at2	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain
26038at2	Fragmented	contig_1	4957949	4959496	+	168.2	228	https://v10-1.orthodb.org/?query=26038at2	PurM-like, C-terminal domain
91428at2	Fragmented	contig_1	250733	252139	+	335.2	316	https://v10-1.orthodb.org/?query=91428at2	Alanine--tRNA ligase
95696at2	Missing
143460at2	Missing
182107at2	Missing
219876at2	Missing
223233at2	Fragmented	contig_1	1311444	1312121	-	197.3	141	https://v10-1.orthodb.org/?query=223233at2	DNA topoisomerase, type IA
226836at2	Fragmented	contig_1	3850236	3850949	+	294.5	205	https://v10-1.orthodb.org/?query=226836at2	Aminoacyl-tRNA synthetase, class II
232152at2	Fragmented	contig_1	5111087	5112142	-	232.8	216	https://v10-1.orthodb.org/?query=232152at2	adenylosuccinate synthase
267682at2	Fragmented	contig_1	4103570	4104112	-	62.6	73	https://v10-1.orthodb.org/?query=267682at2	Amidophosphoribosyltransferase
353391at2	Fragmented	contig_1	2300765	2301256	-	185.2	131	https://v10-1.orthodb.org/?query=353391at2	Serine--tRNA ligase
384865at2	Fragmented	contig_1	829301	829885	-	125.0	110	https://v10-1.orthodb.org/?query=384865at2	Transcription termination/antitermination protein NusA
402899at2	Fragmented	contig_1	988185	988655	-	183.4	137	https://v10-1.orthodb.org/?query=402899at2	Tyrosine--tRNA ligase
430176at2	Fragmented	contig_1	3496536	3497135	+	264.1	152	https://v10-1.orthodb.org/?query=430176at2	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
462069at2	Complete	contig_1	4794785	4796044	+	150.9	227	https://v10-1.orthodb.org/?query=462069at2	Phosphoglycerate kinase
469058at2	Fragmented	contig_1	4791813	4792664	+	346.4	253	https://v10-1.orthodb.org/?query=469058at2	Phenylalanine--tRNA ligase alpha subunit
504464at2	Fragmented	contig_1	5270055	5270372	-	91.0	64	https://v10-1.orthodb.org/?query=504464at2	GMP synthase
505485at2	Fragmented	contig_1	422041	422391	+	45.3	73	https://v10-1.orthodb.org/?query=505485at2	Ribosomal protein S5 domain 2-type fold
533698at2	Fragmented	contig_1	2465429	2465827	-	161.3	98	https://v10-1.orthodb.org/?query=533698at2	Enolase
662686at2	Fragmented	contig_1	1563345	1563881	+	105.9	96	https://v10-1.orthodb.org/?query=662686at2	DNA-directed RNA polymerase subunit alpha
665824at2	Fragmented	contig_1	3912054	3913316	-	346.0	274	https://v10-1.orthodb.org/?query=665824at2	Proline--tRNA ligase
761140at2	Fragmented	contig_1	1155306	1156322	-	38.4	120	https://v10-1.orthodb.org/?query=761140at2	Methionine--tRNA ligase
776861at2	Complete	contig_1	2089272	2089997	-	258.9	208	https://v10-1.orthodb.org/?query=776861at2	Cytidylate kinase
837522at2	Fragmented	contig_1	3501113	3502252	+	495.1	304	https://v10-1.orthodb.org/?query=837522at2	ATP synthase subunit alpha
841869at2	Fragmented	contig_1	4348704	4348892	-	44.4	48	https://v10-1.orthodb.org/?query=841869at2	UDP-N-acetylenolpyruvoylglucosamine reductase
874197at2	Missing
923547at2	Fragmented	contig_1	56652	57560	+	177.7	233	https://v10-1.orthodb.org/?query=923547at2	Phosphoribosylformylglycinamidine cyclo-ligase
932854at2	Missing
932993at2	Complete	contig_1	1660700	1661893	+	38.0	194	https://v10-1.orthodb.org/?query=932993at2	Trigger factor
961486at2	Fragmented	contig_1	1551953	1552429	+	138.7	120	https://v10-1.orthodb.org/?query=961486at2	Ribosomal protein L2
981870at2	Fragmented	contig_1	2017616	2018053	-	105.9	94	https://v10-1.orthodb.org/?query=981870at2	Chorismate synthase
984717at2	Missing
1009041at2	Fragmented	contig_1	792231	793082	+	103.9	144	https://v10-1.orthodb.org/?query=1009041at2	Cell division protein FtsZ
1024388at2	Fragmented	contig_1	993114	993638	-	133.5	141	https://v10-1.orthodb.org/?query=1024388at2	S-adenosylmethionine synthetase
1036075at2	Missing
1043239at2	Fragmented	contig_1	321609	322094	+	101.2	107	https://v10-1.orthodb.org/?query=1043239at2	Uridylate kinase
1049662at2	Complete	contig_1	1632971	1634263	+	397.4	358	https://v10-1.orthodb.org/?query=1049662at2	Methylglyoxal synthase-like domain
1054741at2	Fragmented	contig_1	877856	878464	-	199.4	174	https://v10-1.orthodb.org/?query=1054741at2	tRNA-specific 2-thiouridylase
1069591at2	Missing
1074831at2	Fragmented	contig_1	4340729	4341202	-	128.6	120	https://v10-1.orthodb.org/?query=1074831at2	DNA repair protein RecN
